timestamp,id,text,favorite_count,retweet_count,hashtags
Wed Oct 04 01:49:24 +0000 2017,915393383727865857,i for one. am more than ready. for the night snoozle. but first. a recap. of my day.. gary. (the squirrel. i named. gary) hurled an acorn. that i dodged narrowly. but dodged. nonetheless. then. i checked on the skittle. under the fridge. as. you may have guessed. it hasn’t moved,30685,5157,
Tue Oct 03 19:22:09 +0000 2017,915295928008900608,on one paw. i enjoy. lying in the sun. it makes me feel. not only cozy. but also. magnificent. on the other paw. puddles are fun. and splish splashing. is my passion,19905,3340,
Tue Oct 03 17:05:55 +0000 2017,915261645496242176,"the deal. with the human. is that. for every good dog. they see. in the book. they have to also. tell me. i’m. a good dog
https://t.co/CJdjDCOo9B",5089,339,
Tue Oct 03 02:15:28 +0000 2017,915037556768673792,the human stared. at the tv. for so long. i don’t think. a smile occurred. all day. i just chewed. the remote. to absolute bits. you cannot hurt. my human. anymore,54697,11045,
Mon Oct 02 15:22:43 +0000 2017,914873286135353344,my ear. covered my eye. for a second. in that moment. i. was already committed. to my new life. as a pirate,26139,4677,
Mon Oct 02 12:34:17 +0000 2017,914830898792505344,the human. just gave. the fren and i. the biggest hugs. they’ll be late for work. but i don’t think. they care,15788,1856,
Sun Oct 01 21:36:07 +0000 2017,914604866210803712,i. was lying outside. minding. my own business. and a single leaf. fell. from the tree. and landed. on my noggin. i am now. emperor. of this yard,29488,5111,
Sun Oct 01 15:53:08 +0000 2017,914518552765444097,the fren. has told me. about this time. of year. apparently. the leaves. turn all shades. of muted yellow. and soon. the tiny humans. transform. into monsters. but even they. in their spooky state. still get to eat. chocolate,31430,6399,
Sat Sep 30 01:36:23 +0000 2017,913940558015549440,the human left. to go hangout. with their fren.. that’s fine. everything’s fine. i’ll just be here. working on my. very important dog stuff. and contemplating. my own. replaceability,31156,5605,
Fri Sep 29 16:06:09 +0000 2017,913797051825213441,if you hear. a single bork. and then. absolute silence. that was me. testing the acoustics. of the household,29359,5003,
Fri Sep 29 12:20:51 +0000 2017,913740353068584968,gooooob morning. last night. i. had a dream. that i dug. a hole. in the yard. and found a treasure chest. in the chest. was peanut butter. today. i see if my dream. will come true,19253,2510,
Fri Sep 29 01:15:25 +0000 2017,913572891765215232,GUESS WHAT. there is now. more room. for me to tell you. all about. my day. so. sit back. relax. and enjoy. my existence.. it all started. with my morning stretchem. this was quickly. followed by. an inherent goodness. sweeping over me. and blessing. everyone. in the vicinity,59679,12569,
Fri Sep 29 00:24:07 +0000 2017,913559980825030657,alright. here. is the deal. i support and love you. til the end. of time. and you..... give me. that cheese stick,38558,8347,
Thu Sep 28 02:05:24 +0000 2017,913223084903190529,I’VE GOT. BIG NEWS.. i love you,22480,5810,
Wed Sep 27 23:45:27 +0000 2017,913187861821878278,human. cleaned up. all my toys for me. i know. it’s only because. their fren is coming over. and they want to. appear responsible. but still,16305,2122,
Wed Sep 27 15:04:29 +0000 2017,913056756850446342,it used. to take me. several attempts. to summit the couch. now. one leap. and it’s. game over,13649,1494,
Wed Sep 27 02:25:36 +0000 2017,912865777602220032,i stole. the human’s sock. and they didn’t even. chase me. i guess. they’re not. in the mood. i was only joking. i always. give it back,23772,3442,
Tue Sep 26 23:07:29 +0000 2017,912815919193313280,what would i do. with more characters? well. i could tell you. all about. hoW TODAY. I DID A ZOOM. SO SPEEDY. MY EARS FLEW BACK. IT WAS AMAZ,20273,3353,
Tue Sep 26 15:15:40 +0000 2017,912697186089160705,if i. don’t win. it’s rigged https://t.co/YL3WPpR6aZ,2343,65,
Tue Sep 26 14:36:55 +0000 2017,912687431299796992,gooooob morning. i snuck. a stick. inside the house,17158,2404,
Tue Sep 26 01:56:40 +0000 2017,912496110631079937,i. am watching. a movie. about a bee. on the couch. with my fren. the human. and the human’s fren. who is also now. my fren. too,15540,1383,
Mon Sep 25 16:13:37 +0000 2017,912349380933505024,showed the fren. how to do. the front paw cross. in case. he's ever feeling. particularly fancy,18993,2809,
Sun Sep 24 17:39:45 +0000 2017,912008670434775040,WE. ARE OUTSIDE. THE HUMAN. IS THROWING THE BALL. VERY HIGH. THE FREN AND I. JUST RUN. IN ONE DIRECTION. UNTIL WE HEAR IT. HIT THE GROUND,13728,1435,
Sun Sep 24 16:58:20 +0000 2017,911998247111184384,all. the good boys. know. when to sit,12981,2161,
Sat Sep 23 17:44:52 +0000 2017,911647569440395264,sometimes. i let the human know. i need to go out. but then. i stand. in the doorway. and just. sniff the air. this. annoys the human,19064,3170,
Sat Sep 23 00:15:24 +0000 2017,911383460450897920,fren. and i. were both doing a tug. on the same. toy. obviously. i let the fren win. because i. had already had. a long. and tiring day,13482,1371,
Fri Sep 22 16:21:58 +0000 2017,911264315893862401,i. will get one. for my human. so they know. they miss me https://t.co/HgTarMU5ES,5318,603,
Fri Sep 22 03:17:47 +0000 2017,911066970346409984,the snoozles. they have. consumed me,13009,2995,
Thu Sep 21 03:37:04 +0000 2017,910709436821450752,the night snooze. fast approaches. do not forget. the triple noggin pat. indicating. sweet dreams,12911,1648,
Wed Sep 20 14:57:15 +0000 2017,910518220427350016,gary. (the squirrel. i named. gary} thinks. he's so cool. running along the top. of the fence. and such. i could do that. if i wanted to,15537,2247,
Wed Sep 20 02:30:26 +0000 2017,910330281126760450,i know. i already said. goobnight. but the human. made. a night sandwich. and forgot to drop. a piece of cheese. that. is against. the law,42198,6464,
Wed Sep 20 01:35:32 +0000 2017,910316465252917248,i wonder if. anybody. reads these. thoughts of mine. that'd be. rather embarrassing. oh well. goobnight. i love you. big time,12727,1047,
Tue Sep 19 21:09:33 +0000 2017,910249527269036033,i used to fit. so snug. on my bed. now at least. one feets. hangs off. at all times. there is only one. explanation. the bed. is shrinking,17023,2622,
Tue Sep 19 18:17:21 +0000 2017,910206190847762433,my fren's face. is grayer than. the rest of him. this could only mean. one thing. he. is a wizard,11771,1501,
Tue Sep 19 14:42:43 +0000 2017,910152178626686976,sorry. for the lack of. thoughts yesterday. my life is normally. a confined. magical. ever-changing odyssey. but not yesterday. i just slept,14939,2420,
Mon Sep 18 02:15:49 +0000 2017,909601825929691138,my fren. fell asleep. on me. his head. is lying. on my stomach. which makes me. incredibly aware. of my own breathing,12958,1272,
Sun Sep 17 13:48:32 +0000 2017,909413764801363969,i took. the morning walk. a little slower. today. thought about. how happy i am. alongside. my fren. and my human. the life. is good,20445,2908,
Sun Sep 17 00:55:01 +0000 2017,909219102371319808,the human. who snuggled. my human. the other night. is here again. BUT. this time. however. they brought. my fren and i. treats.. we approve,15643,1588,
Sat Sep 16 20:56:48 +0000 2017,909159155935694849,the human. came home. smelling like. another pup. i've never experienced. such an intense. betrayal,25234,5102,
Sat Sep 16 00:03:09 +0000 2017,908843663010205697,WE WENT. ON A WALK. BY THE RIVER. THE HUMAN. THREW SOME BOUNCY ROCKS. INTO IT. THE FREN AND I. PLAYED TAG. I WISH. YOU COULD'VE. SEEN US,16052,1583,
Fri Sep 15 17:06:53 +0000 2017,908738904379060224,human. promised. they'd come home early. and take. my fren and i. on an adventure,9057,669,
Fri Sep 15 02:53:12 +0000 2017,908524069800304640,the day. has been completed. off to snoozeland. i. love you,14341,2832,
Thu Sep 14 18:27:26 +0000 2017,908396789992247302,i once. tricked the human. into thinking. my tongue pops out. every time. they touched. my front left paw. until one time. i forgot to do it,16293,2096,
Thu Sep 14 00:51:12 +0000 2017,908130980313133056,there is. another human here. cuddling close. on the couch. with my human. i. will forcibly. create a space. between them. for me,31034,5715,
Wed Sep 13 20:22:12 +0000 2017,908063285827825664,i. accidentally. stole some paper towels. and decorated. the household,13955,2032,
Wed Sep 13 01:10:00 +0000 2017,907773321382686720,the first time. the human brushed me. i thought. i was. falling apart,15256,1986,
Tue Sep 12 18:00:23 +0000 2017,907665208587538432,i. will go to. incredible lengths. to make sure. the sun shines on me. while i snooze,13038,1761,
Tue Sep 12 13:04:35 +0000 2017,907590767325188099,the morning walk. was very wet. i jumped. in a puddle,8337,711,
Tue Sep 12 00:58:37 +0000 2017,907408072276107269,the human. did not have. a good day. i. will go get. my finest ball. for them. it always makes. me happy,35542,7158,
Mon Sep 11 13:47:29 +0000 2017,907239172230049797,my. daily commitment. to you. is that. something important. will be knocked over. by my tail. when i'm excite,13571,1865,
Mon Sep 11 00:26:59 +0000 2017,907037722921062400,sometimes. i drool. incomprehensible amounts. it's not. on purpose. it just. sorta happens,8725,1016,
Sun Sep 10 03:17:12 +0000 2017,906718172203634688,the human. fell asleep. on the couch. between me. and my fren. it is. the coziest. of pup sandwiches,14659,1708,
Sun Sep 10 00:18:11 +0000 2017,906673119485669376,today. i stole. an entire. avocado. took the human. several house loops. to take it back,19211,2771,
Sat Sep 09 02:58:19 +0000 2017,906351029717012482,the human. brought frens over. one of them. forgot to pet me. as they entered. that individual. has 30 seconds. to rectify. the situation,29086,5852,
Fri Sep 08 20:06:46 +0000 2017,906247461894795264,i grrrborked. at the hurricane. on the tv. it did not. do much. i apologize,20475,3893,
Fri Sep 08 03:30:21 +0000 2017,905996705824460800,being. as good. as i am. day in. and day out. is quite. strenuous,10370,1791,
Thu Sep 07 04:40:31 +0000 2017,905651976163164160,i was dreaming. that i was. zooming. through watermelon fields. and accidentally. kicked the fren. waking. us both,9650,969,
Wed Sep 06 22:04:38 +0000 2017,905552348336017408,i've been working on. some combo moves. for instance. the tap tap bork hop. that one. is pretty. self explanatory,9028,1196,
Wed Sep 06 16:26:00 +0000 2017,905467126236028928,i remember. when i was. addicted to. the sproing boing. wall toy. behind the door. now i walk past it. and scoff. for i am better. than it,15896,2620,
Wed Sep 06 02:07:36 +0000 2017,905251104069431301,i drank. all the water. in my bowl. earlier. but just now. i returned. to the same bowl. and it was. full again.. the bowl. is haunted,112592,27363,
Tue Sep 05 15:12:14 +0000 2017,905086174510936064,today. my only goal. is to not. get stuck. in the bathroom,8647,948,
Tue Sep 05 02:41:08 +0000 2017,904897153990107141,"my favorite. pastimes. include:

7. the snooze
• stick reviews
2. staring at. the skittle
3. zoom tutorials
b) loving you
2. peanut butter",13992,2361,
Mon Sep 04 17:22:01 +0000 2017,904756446675554304,the human. has found me. thank you human. yes everything's fine. i don't. really. want to talk about it. i need. my space. for a bit,7062,596,
Mon Sep 04 17:17:35 +0000 2017,904755333905731586,what if. i never see. the human again? what if. i never play. with my fren. again? what if. i never. lick peanut butter. off a spoon. again?,5713,527,
Mon Sep 04 17:13:32 +0000 2017,904754312114528258,i have. been trapped here. for an estimated. 9 days,4338,315,
Mon Sep 04 17:10:19 +0000 2017,904753502660038656,there seems to be. an elaborate. water bowl. which will prove. useful. in due time,4276,271,
Mon Sep 04 17:06:56 +0000 2017,904752653003091968,i'm not sure. why. i came in here. in the first place. oh well. this is. my new home now,4199,333,
Mon Sep 04 17:05:23 +0000 2017,904752264346300416,i trapped myself. in the bathroom. don't ask. how it happened. now. i'm just sitting here. waiting for. helicopter evac,11151,1534,
